ID_пользователя,Дата_посещения_сайта,День_недели,Месяц,Наименование_событий,Наименование_страницы,Выручка,Средняя_выручка
51,2024-01-03 17:42:22,Wednesday,1,purchase,cart,971.13,508.5220910189287
52,2024-01-12 10:45:00,Friday,1,click,pdp,,
52,2024-01-12 10:45:13,Friday,1,add,pdp,,
52,2024-01-27 22:26:00,Saturday,1,view,main_page,,
52,2024-01-02 04:34:00,Tuesday,1,view,main_page,,
53,2024-01-25 10:01:00,Thursday,1,view,main_page,,
53,2024-01-25 10:01:21,Thursday,1,add,recommendations,,
53,2024-01-24 00:20:00,Wednesday,1,view,main_page,,
53,2024-01-24 00:20:51,Wednesday,1,add,catalog,,
53,2024-01-24 00:21:07,Wednesday,1,view,cart,,
53,2024-01-24 00:21:25,Wednesday,1,purchase,cart,1094.55,508.5220910189287
53,2024-01-30 14:26:00,Tuesday,1,view,main_page,,
53,2024-01-30 14:26:16,Tuesday,1,add,recommendations,,
53,2024-01-30 14:26:31,Tuesday,1,view,cart,,
53,2024-01-30 14:26:41,Tuesday,1,purchase,cart,488.57,508.5220910189287
54,2024-01-25 14:37:00,Thursday,1,view,catalog,,
54,2024-01-25 14:37:57,Thursday,1,add,recommendations,,
54,2024-01-25 14:38:09,Thursday,1,view,cart,,
54,2024-01-25 14:38:19,Thursday,1,purchase,cart,597.89,508.5220910189287
54,2024-01-15 17:50:00,Monday,1,click,pdp,,
54,2024-01-15 17:50:24,Monday,1,add,pdp,,
54,2024-01-08 02:18:00,Monday,1,view,main_page,,
54,2024-01-08 02:18:25,Monday,1,add,catalog,,
55,2024-01-19 08:27:00,Friday,1,click,pdp,,
55,2024-01-19 08:27:23,Friday,1,add,pdp,,
55,2024-01-14 23:37:00,Sunday,1,view,recommendations,,
55,2024-01-14 23:37:17,Sunday,1,click,pdp,,
55,2024-01-14 23:37:37,Sunday,1,add,pdp,,
55,2024-01-14 23:37:48,Sunday,1,view,cart,,
55,2024-01-14 23:38:03,Sunday,1,purchase,cart,282.81,508.5220910189287
55,2024-01-27 03:27:00,Saturday,1,add,catalog,,
55,2024-01-27 03:27:16,Saturday,1,view,cart,,
55,2024-01-27 03:27:47,Saturday,1,purchase,cart,322.53,508.5220910189287
56,2024-01-21 04:47:00,Sunday,1,view,recommendations,,
57,2024-01-23 14:39:00,Tuesday,1,add,search,,
57,2024-01-23 14:39:08,Tuesday,1,view,cart,,
57,2024-01-23 14:39:47,Tuesday,1,purchase,cart,196.98,508.5220910189287
58,2024-01-07 03:21:00,Sunday,1,view,search,,
58,2024-01-02 22:40:00,Tuesday,1,view,search,,
58,2024-01-18 16:11:00,Thursday,1,view,recommendations,,
58,2024-01-18 16:11:19,Thursday,1,click,pdp,,
58,2024-01-18 16:11:32,Thursday,1,add,pdp,,
58,2024-01-18 16:11:40,Thursday,1,view,cart,,
58,2024-01-18 16:12:01,Thursday,1,purchase,cart,337.67,508.5220910189287
59,2024-01-14 16:07:00,Sunday,1,add,pdp,,
59,2024-01-14 16:07:10,Sunday,1,view,cart,,
59,2024-01-14 16:07:20,Sunday,1,purchase,cart,152.99,508.5220910189287
59,2024-01-09 16:23:00,Tuesday,1,view,catalog,,
59,2024-01-13 10:45:00,Saturday,1,view,catalog,,
59,2024-01-13 10:45:46,Saturday,1,click,pdp,,
59,2024-01-29 20:44:00,Monday,1,view,main_page,,
59,2024-01-28 04:07:00,Sunday,1,view,catalog,,
59,2024-01-28 04:07:30,Sunday,1,click,pdp,,
60,2024-01-01 03:17:00,Monday,1,view,recommendations,,
60,2024-01-01 11:57:00,Monday,1,view,catalog,,
60,2024-01-01 11:57:02,Monday,1,add,catalog,,
60,2024-01-01 11:57:13,Monday,1,view,cart,,
60,2024-01-01 11:57:28,Monday,1,purchase,cart,957.95,508.5220910189287
61,2024-01-28 02:19:00,Sunday,1,view,search,,
61,2024-01-28 02:19:29,Sunday,1,add,search,,
61,2024-01-28 02:19:46,Sunday,1,view,cart,,
61,2024-01-28 02:19:59,Sunday,1,purchase,cart,694.94,508.5220910189287
62,2024-01-05 20:48:00,Friday,1,view,main_page,,
62,2024-01-22 10:17:00,Monday,1,view,catalog,,
62,2024-01-22 10:17:09,Monday,1,click,pdp,,
62,2024-01-03 02:27:00,Wednesday,1,add,recommendations,,
62,2024-01-03 02:27:04,Wednesday,1,view,cart,,
62,2024-01-03 02:27:29,Wednesday,1,purchase,cart,550.63,508.5220910189287
62,2024-01-28 04:06:00,Sunday,1,view,main_page,,
62,2024-01-19 09:17:00,Friday,1,view,catalog,,
63,2024-01-06 04:07:00,Saturday,1,click,pdp,,
63,2024-01-06 04:07:04,Saturday,1,add,pdp,,
63,2024-01-06 04:07:22,Saturday,1,view,cart,,
63,2024-01-06 04:07:47,Saturday,1,purchase,cart,904.11,508.5220910189287
63,2024-01-13 03:25:00,Saturday,1,view,catalog,,
63,2024-01-13 03:25:27,Saturday,1,click,pdp,,
63,2024-01-13 03:25:56,Saturday,1,add,pdp,,
63,2024-01-29 04:41:00,Monday,1,view,catalog,,
63,2024-01-29 04:41:06,Monday,1,add,pdp,,
63,2024-01-29 04:41:21,Monday,1,view,cart,,
63,2024-01-29 04:41:39,Monday,1,purchase,cart,616.05,508.5220910189287
64,2024-01-09 16:12:00,Tuesday,1,view,main_page,,
64,2024-01-03 09:33:00,Wednesday,1,view,main_page,,
64,2024-01-03 09:33:21,Wednesday,1,click,pdp,,
64,2024-01-03 09:33:32,Wednesday,1,add,pdp,,
64,2024-01-03 09:33:51,Wednesday,1,view,cart,,
64,2024-01-03 09:34:16,Wednesday,1,purchase,cart,748.65,508.5220910189287
64,2024-01-15 01:10:00,Monday,1,view,main_page,,
64,2024-01-08 21:56:00,Monday,1,view,main_page,,
64,2024-01-08 21:56:39,Monday,1,add,pdp,,
65,2024-01-11 21:44:00,Thursday,1,click,pdp,,
65,2024-01-20 08:45:00,Saturday,1,click,pdp,,
65,2024-01-20 08:45:12,Saturday,1,add,pdp,,
65,2024-01-20 08:45:18,Saturday,1,view,cart,,
65,2024-01-20 08:45:55,Saturday,1,purchase,cart,560.9,508.5220910189287
65,2024-01-30 23:22:00,Tuesday,1,view,recommendations,,
65,2024-01-30 23:22:57,Tuesday,1,add,search,,
65,2024-01-30 23:23:15,Tuesday,1,view,cart,,
65,2024-01-30 23:23:20,Tuesday,1,purchase,cart,1080.59,508.5220910189287
66,2024-01-13 16:16:00,Saturday,1,view,recommendations,,
66,2024-01-13 16:16:19,Saturday,1,click,pdp,,
67,2024-01-16 17:31:00,Tuesday,1,view,catalog,,
67,2024-01-16 17:31:03,Tuesday,1,add,pdp,,
67,2024-01-09 23:34:00,Tuesday,1,view,search,,
67,2024-01-18 07:25:00,Thursday,1,view,search,,
67,2024-01-18 07:25:07,Thursday,1,add,pdp,,
67,2024-01-18 07:25:22,Thursday,1,view,cart,,
67,2024-01-18 07:25:31,Thursday,1,purchase,cart,52.03,508.5220910189287
67,2024-01-09 00:35:00,Tuesday,1,view,recommendations,,
67,2024-01-09 00:35:23,Tuesday,1,click,pdp,,
67,2024-01-09 00:35:27,Tuesday,1,add,pdp,,
67,2024-01-09 00:35:33,Tuesday,1,view,cart,,
67,2024-01-09 00:35:42,Tuesday,1,purchase,cart,106.31,508.5220910189287
67,2024-01-13 12:31:00,Saturday,1,view,catalog,,
68,2024-01-23 01:41:00,Tuesday,1,view,recommendations,,
68,2024-01-23 01:41:02,Tuesday,1,add,catalog,,
68,2024-01-23 01:41:04,Tuesday,1,view,cart,,
68,2024-01-23 01:41:13,Tuesday,1,purchase,cart,764.89,508.5220910189287
68,2024-01-30 22:26:00,Tuesday,1,view,main_page,,
68,2024-01-30 22:26:39,Tuesday,1,click,pdp,,
69,2024-01-25 21:30:00,Thursday,1,view,recommendations,,
69,2024-01-25 21:30:10,Thursday,1,click,pdp,,
69,2024-01-22 03:12:00,Monday,1,view,search,,
69,2024-01-22 03:12:12,Monday,1,add,recommendations,,
69,2024-01-09 11:48:00,Tuesday,1,view,main_page,,
69,2024-01-18 21:37:00,Thursday,1,view,search,,
69,2024-01-18 21:37:08,Thursday,1,add,recommendations,,
70,2024-01-27 01:43:00,Saturday,1,view,catalog,,
70,2024-01-27 01:43:51,Saturday,1,click,pdp,,
70,2024-01-05 16:57:00,Friday,1,view,main_page,,
70,2024-01-23 09:46:00,Tuesday,1,view,catalog,,
70,2024-01-23 09:46:13,Tuesday,1,add,pdp,,
70,2024-01-23 09:46:17,Tuesday,1,view,cart,,
70,2024-01-23 09:46:48,Tuesday,1,purchase,cart,338.26,508.5220910189287
71,2024-01-05 09:16:00,Friday,1,view,catalog,,
71,2024-01-03 14:47:00,Wednesday,1,view,catalog,,
71,2024-01-03 14:47:44,Wednesday,1,add,search,,
72,2024-01-23 12:44:00,Tuesday,1,view,recommendations,,
72,2024-01-23 12:44:07,Tuesday,1,click,pdp,,
72,2024-01-23 12:44:19,Tuesday,1,add,pdp,,
72,2024-01-23 12:44:27,Tuesday,1,view,cart,,
72,2024-01-23 12:44:29,Tuesday,1,purchase,cart,849.35,508.5220910189287
73,2024-01-25 16:53:00,Thursday,1,view,recommendations,,
73,2024-01-14 12:36:00,Sunday,1,view,search,,
73,2024-01-14 12:36:17,Sunday,1,click,pdp,,
73,2024-01-14 12:36:20,Sunday,1,add,pdp,,
73,2024-01-20 23:28:00,Saturday,1,add,recommendations,,
74,2024-01-27 21:52:00,Saturday,1,view,search,,
74,2024-01-27 21:52:41,Saturday,1,click,pdp,,
74,2024-01-27 21:53:02,Saturday,1,add,pdp,,
74,2024-01-27 21:53:09,Saturday,1,view,cart,,
74,2024-01-27 21:53:22,Saturday,1,purchase,cart,275.58,508.5220910189287
74,2024-01-21 03:12:00,Sunday,1,add,pdp,,
74,2024-01-21 03:12:08,Sunday,1,view,cart,,
74,2024-01-21 03:12:13,Sunday,1,purchase,cart,847.72,508.5220910189287
74,2024-01-09 01:33:00,Tuesday,1,view,recommendations,,
74,2024-01-09 01:33:23,Tuesday,1,add,pdp,,
74,2024-01-09 01:33:28,Tuesday,1,view,cart,,
74,2024-01-09 01:33:49,Tuesday,1,purchase,cart,613.4,508.5220910189287
74,2024-01-28 21:40:00,Sunday,1,view,recommendations,,
74,2024-01-28 21:40:07,Sunday,1,add,catalog,,
74,2024-01-28 21:40:20,Sunday,1,view,cart,,
74,2024-01-28 21:40:34,Sunday,1,purchase,cart,885.31,508.5220910189287
75,2024-01-28 10:42:00,Sunday,1,view,recommendations,,
75,2024-01-28 10:42:38,Sunday,1,click,pdp,,
75,2024-01-26 16:49:00,Friday,1,view,main_page,,
75,2024-01-26 16:49:11,Friday,1,add,catalog,,
75,2024-01-26 16:49:13,Friday,1,view,cart,,
75,2024-01-26 16:49:35,Friday,1,purchase,cart,443.29,508.5220910189287
75,2024-01-06 21:17:00,Saturday,1,view,main_page,,
75,2024-01-06 21:17:31,Saturday,1,add,recommendations,,
75,2024-01-12 00:16:00,Friday,1,click,pdp,,
75,2024-01-12 00:16:06,Friday,1,add,pdp,,
76,2024-01-25 11:10:00,Thursday,1,view,catalog,,
76,2024-01-25 11:10:23,Thursday,1,click,pdp,,
76,2024-01-25 11:10:29,Thursday,1,add,pdp,,
76,2024-01-29 01:16:00,Monday,1,view,recommendations,,
76,2024-01-08 12:41:00,Monday,1,view,recommendations,,
76,2024-01-08 12:41:47,Monday,1,add,catalog,,
77,2024-01-10 03:36:00,Wednesday,1,click,pdp,,
77,2024-01-10 03:36:10,Wednesday,1,add,pdp,,
77,2024-01-10 03:36:12,Wednesday,1,view,cart,,
77,2024-01-10 03:36:40,Wednesday,1,purchase,cart,613.75,508.5220910189287
77,2024-01-25 02:43:00,Thursday,1,view,recommendations,,
77,2024-01-25 02:43:09,Thursday,1,add,catalog,,
77,2024-01-25 02:43:10,Thursday,1,view,cart,,
77,2024-01-25 02:43:40,Thursday,1,purchase,cart,430.7,508.5220910189287
77,2024-01-20 19:52:00,Saturday,1,view,catalog,,
77,2024-01-20 19:52:27,Saturday,1,add,recommendations,,
77,2024-01-20 19:52:45,Saturday,1,view,cart,,
77,2024-01-20 19:52:47,Saturday,1,purchase,cart,272.81,508.5220910189287
78,2024-01-17 21:33:00,Wednesday,1,view,main_page,,
78,2024-01-17 21:33:04,Wednesday,1,click,pdp,,
78,2024-01-17 21:33:25,Wednesday,1,add,pdp,,
78,2024-01-17 21:33:44,Wednesday,1,view,cart,,
78,2024-01-17 21:33:52,Wednesday,1,purchase,cart,428.32,508.5220910189287
78,2024-01-26 07:04:00,Friday,1,view,catalog,,
78,2024-01-18 19:44:00,Thursday,1,view,recommendations,,
78,2024-01-18 19:44:19,Thursday,1,click,pdp,,
78,2024-01-18 19:44:44,Thursday,1,add,pdp,,
78,2024-01-18 19:44:59,Thursday,1,view,cart,,
78,2024-01-18 19:45:01,Thursday,1,purchase,cart,641.77,508.5220910189287
78,2024-01-27 07:35:00,Saturday,1,view,recommendations,,
78,2024-01-02 16:22:00,Tuesday,1,view,catalog,,
78,2024-01-02 16:22:45,Tuesday,1,click,pdp,,
78,2024-01-02 16:22:54,Tuesday,1,add,pdp,,
78,2024-01-02 16:23:00,Tuesday,1,view,cart,,
78,2024-01-02 16:23:11,Tuesday,1,purchase,cart,284.98,508.5220910189287
79,2024-01-03 18:21:00,Wednesday,1,view,recommendations,,
79,2024-01-04 14:40:00,Thursday,1,view,search,,
79,2024-01-05 15:26:00,Friday,1,view,search,,
79,2024-01-22 03:38:00,Monday,1,view,main_page,,
79,2024-01-22 03:38:54,Monday,1,click,pdp,,
79,2024-01-22 03:39:17,Monday,1,add,pdp,,
79,2024-01-22 03:39:27,Monday,1,view,cart,,
79,2024-01-22 03:40:02,Monday,1,purchase,cart,1046.69,508.5220910189287
79,2024-01-17 10:31:00,Wednesday,1,view,main_page,,
80,2024-01-05 05:48:00,Friday,1,view,catalog,,
81,2024-01-07 05:00:00,Sunday,1,view,catalog,,
81,2024-01-07 05:00:57,Sunday,1,click,pdp,,
81,2024-01-07 05:01:06,Sunday,1,add,pdp,,
81,2024-01-07 05:01:12,Sunday,1,view,cart,,
81,2024-01-07 05:01:16,Sunday,1,purchase,cart,255.54,508.5220910189287
81,2024-01-12 15:46:00,Friday,1,click,pdp,,
82,2024-01-19 10:51:00,Friday,1,view,search,,
82,2024-01-29 22:03:00,Monday,1,view,catalog,,
82,2024-01-29 22:03:06,Monday,1,click,pdp,,
82,2024-01-29 22:03:27,Monday,1,add,pdp,,
82,2024-01-13 15:34:00,Saturday,1,view,catalog,,
82,2024-01-20 03:43:00,Saturday,1,view,search,,
82,2024-01-20 03:43:51,Saturday,1,click,pdp,,
83,2024-01-19 18:17:00,Friday,1,view,recommendations,,
83,2024-01-19 18:17:33,Friday,1,click,pdp,,
83,2024-01-19 18:17:38,Friday,1,add,pdp,,
83,2024-01-05 13:04:00,Friday,1,view,main_page,,
83,2024-01-05 13:04:50,Friday,1,add,catalog,,
83,2024-01-05 13:04:52,Friday,1,view,cart,,
83,2024-01-05 13:04:57,Friday,1,purchase,cart,522.01,508.5220910189287
84,2024-01-29 23:19:00,Monday,1,view,catalog,,
84,2024-01-08 09:16:00,Monday,1,click,pdp,,
84,2024-01-09 16:26:00,Tuesday,1,view,catalog,,
84,2024-01-09 16:26:03,Tuesday,1,add,search,,
84,2024-01-09 16:26:13,Tuesday,1,view,cart,,
84,2024-01-09 16:26:40,Tuesday,1,purchase,cart,421.29,508.5220910189287
85,2024-01-06 19:26:00,Saturday,1,view,recommendations,,
85,2024-01-06 19:26:19,Saturday,1,click,pdp,,
85,2024-01-06 19:26:40,Saturday,1,add,pdp,,
85,2024-01-06 19:26:43,Saturday,1,view,cart,,
85,2024-01-06 19:27:11,Saturday,1,purchase,cart,1029.28,508.5220910189287
85,2024-01-16 05:40:00,Tuesday,1,view,recommendations,,
85,2024-01-01 18:25:00,Monday,1,view,catalog,,
86,2024-01-22 03:33:00,Monday,1,view,main_page,,
86,2024-01-22 03:33:49,Monday,1,click,pdp,,
86,2024-01-10 03:08:00,Wednesday,1,view,recommendations,,
86,2024-01-10 03:08:32,Wednesday,1,click,pdp,,
86,2024-01-18 02:51:00,Thursday,1,view,main_page,,
86,2024-01-04 08:26:00,Thursday,1,add,search,,
86,2024-01-04 08:26:18,Thursday,1,view,cart,,
86,2024-01-04 08:26:42,Thursday,1,purchase,cart,36.12,508.5220910189287
86,2024-01-15 00:56:00,Monday,1,view,recommendations,,
86,2024-01-15 00:56:34,Monday,1,click,pdp,,
86,2024-01-15 00:57:00,Monday,1,add,pdp,,
86,2024-01-15 00:57:16,Monday,1,view,cart,,
86,2024-01-15 00:57:27,Monday,1,purchase,cart,455.58,508.5220910189287
87,2024-01-13 23:45:00,Saturday,1,view,main_page,,
87,2024-01-14 07:50:00,Sunday,1,view,main_page,,
87,2024-01-07 16:27:00,Sunday,1,add,search,,
87,2024-01-07 16:27:11,Sunday,1,view,cart,,
87,2024-01-07 16:27:50,Sunday,1,purchase,cart,895.94,508.5220910189287
88,2024-01-05 14:27:00,Friday,1,click,pdp,,
88,2024-01-05 14:27:13,Friday,1,add,pdp,,
88,2024-01-05 14:27:20,Friday,1,view,cart,,
88,2024-01-05 14:27:45,Friday,1,purchase,cart,433.2,508.5220910189287
88,2024-01-01 22:02:00,Monday,1,view,main_page,,
89,2024-01-05 16:09:00,Friday,1,view,catalog,,
89,2024-01-20 18:34:00,Saturday,1,view,recommendations,,
89,2024-01-20 18:34:12,Saturday,1,click,pdp,,
89,2024-01-20 18:34:37,Saturday,1,add,pdp,,
89,2024-01-20 18:34:50,Saturday,1,view,cart,,
89,2024-01-20 18:35:23,Saturday,1,purchase,cart,98.52,508.5220910189287
89,2024-01-04 13:41:00,Thursday,1,view,catalog,,
89,2024-01-21 08:05:00,Sunday,1,add,search,,
89,2024-01-21 08:05:17,Sunday,1,view,cart,,
89,2024-01-21 08:05:34,Sunday,1,purchase,cart,73.64,508.5220910189287
89,2024-01-22 08:28:00,Monday,1,view,main_page,,
89,2024-01-22 08:28:32,Monday,1,click,pdp,,
89,2024-01-22 08:28:45,Monday,1,add,pdp,,
89,2024-01-22 08:28:53,Monday,1,view,cart,,
89,2024-01-22 08:29:31,Monday,1,purchase,cart,512.67,508.5220910189287
90,2024-01-30 10:31:00,Tuesday,1,click,pdp,,
90,2024-01-30 10:31:04,Tuesday,1,add,pdp,,
90,2024-01-30 10:31:14,Tuesday,1,view,cart,,
90,2024-01-30 10:31:29,Tuesday,1,purchase,cart,406.57,508.5220910189287
91,2024-01-30 23:07:00,Tuesday,1,view,catalog,,
91,2024-01-30 23:07:33,Tuesday,1,add,recommendations,,
91,2024-01-29 17:33:00,Monday,1,view,main_page,,
91,2024-01-29 17:33:34,Monday,1,click,pdp,,
91,2024-01-29 17:33:51,Monday,1,add,pdp,,
91,2024-01-29 17:33:58,Monday,1,view,cart,,
91,2024-01-29 17:34:25,Monday,1,purchase,cart,652.21,508.5220910189287
91,2024-01-05 16:02:00,Friday,1,view,catalog,,
92,2024-01-27 02:14:00,Saturday,1,view,recommendations,,
92,2024-01-27 02:14:26,Saturday,1,add,pdp,,
92,2024-01-27 02:14:27,Saturday,1,view,cart,,
92,2024-01-27 02:14:50,Saturday,1,purchase,cart,524.89,508.5220910189287
93,2024-01-09 06:13:00,Tuesday,1,view,search,,
93,2024-01-03 10:52:00,Wednesday,1,view,recommendations,,
93,2024-01-16 01:31:00,Tuesday,1,add,catalog,,
93,2024-01-16 01:31:17,Tuesday,1,view,cart,,
93,2024-01-16 01:31:20,Tuesday,1,purchase,cart,266.78,508.5220910189287
93,2024-01-15 19:28:00,Monday,1,view,catalog,,
93,2024-01-15 19:28:19,Monday,1,click,pdp,,
94,2024-01-20 10:57:00,Saturday,1,add,pdp,,
94,2024-01-20 10:57:09,Saturday,1,view,cart,,
94,2024-01-20 10:57:44,Saturday,1,purchase,cart,893.34,508.5220910189287
94,2024-01-16 03:07:00,Tuesday,1,view,main_page,,
94,2024-01-07 19:16:00,Sunday,1,view,recommendations,,
94,2024-01-07 08:27:00,Sunday,1,view,main_page,,
95,2024-01-26 03:41:00,Friday,1,view,search,,
95,2024-01-26 03:41:42,Friday,1,add,search,,
95,2024-01-26 03:41:58,Friday,1,view,cart,,
95,2024-01-26 03:42:01,Friday,1,purchase,cart,790.18,508.5220910189287
95,2024-01-10 11:10:00,Wednesday,1,view,search,,
95,2024-01-10 11:10:02,Wednesday,1,add,search,,
95,2024-01-10 11:10:19,Wednesday,1,view,cart,,
95,2024-01-10 11:10:58,Wednesday,1,purchase,cart,111.23,508.5220910189287
95,2024-01-06 02:29:00,Saturday,1,view,main_page,,
95,2024-01-06 02:29:32,Saturday,1,click,pdp,,
95,2024-01-06 02:29:59,Saturday,1,add,pdp,,
95,2024-01-06 02:30:09,Saturday,1,view,cart,,
95,2024-01-06 02:30:25,Saturday,1,purchase,cart,37.29,508.5220910189287
96,2024-01-20 11:32:00,Saturday,1,view,main_page,,
96,2024-01-20 11:32:22,Saturday,1,add,catalog,,
96,2024-01-20 11:32:27,Saturday,1,view,cart,,
96,2024-01-20 11:32:34,Saturday,1,purchase,cart,317.56,508.5220910189287
96,2024-01-27 23:39:00,Saturday,1,view,main_page,,
96,2024-01-27 23:39:38,Saturday,1,click,pdp,,
96,2024-01-27 09:02:00,Saturday,1,view,catalog,,
96,2024-01-27 09:02:15,Saturday,1,click,pdp,,
97,2024-01-11 15:52:00,Thursday,1,view,catalog,,
97,2024-01-17 03:31:00,Wednesday,1,add,pdp,,
97,2024-01-17 03:31:10,Wednesday,1,view,cart,,
97,2024-01-17 03:31:15,Wednesday,1,purchase,cart,95.54,508.5220910189287
97,2024-01-19 10:01:00,Friday,1,view,main_page,,
97,2024-01-19 10:01:20,Friday,1,add,search,,
97,2024-01-19 10:01:22,Friday,1,view,cart,,
97,2024-01-19 10:01:28,Friday,1,purchase,cart,191.13,508.5220910189287
97,2024-01-19 20:11:00,Friday,1,view,main_page,,
97,2024-01-25 13:10:00,Thursday,1,click,pdp,,
98,2024-01-09 08:53:00,Tuesday,1,view,main_page,,
98,2024-01-09 08:53:07,Tuesday,1,click,pdp,,
98,2024-01-09 08:53:29,Tuesday,1,add,pdp,,
98,2024-01-09 08:53:44,Tuesday,1,view,cart,,
98,2024-01-09 08:53:59,Tuesday,1,purchase,cart,414.0,508.5220910189287
98,2024-01-16 00:54:00,Tuesday,1,view,recommendations,,
98,2024-01-30 05:02:00,Tuesday,1,view,search,,
98,2024-01-30 05:02:13,Tuesday,1,add,search,,
98,2024-01-30 05:02:17,Tuesday,1,view,cart,,
98,2024-01-30 05:02:29,Tuesday,1,purchase,cart,854.99,508.5220910189287
98,2024-01-11 21:19:00,Thursday,1,view,search,,
99,2024-01-16 13:42:00,Tuesday,1,view,catalog,,
99,2024-01-16 13:42:47,Tuesday,1,add,recommendations,,
99,2024-01-20 04:41:00,Saturday,1,view,catalog,,
99,2024-01-20 04:41:57,Saturday,1,add,search,,
99,2024-01-20 04:42:04,Saturday,1,view,cart,,
99,2024-01-20 04:42:17,Saturday,1,purchase,cart,871.3,508.5220910189287
99,2024-01-10 18:45:00,Wednesday,1,view,catalog,,
99,2024-01-10 18:45:44,Wednesday,1,click,pdp,,
100,2024-01-08 10:45:00,Monday,1,view,recommendations,,
100,2024-01-08 10:45:10,Monday,1,click,pdp,,
100,2024-01-08 10:45:23,Monday,1,add,pdp,,
100,2024-01-08 10:45:28,Monday,1,view,cart,,
100,2024-01-08 10:45:33,Monday,1,purchase,cart,473.39,508.5220910189287
100,2024-01-06 23:55:00,Saturday,1,view,catalog,,
100,2024-01-14 04:37:00,Sunday,1,view,search,,
100,2024-01-14 04:37:24,Sunday,1,click,pdp,,
100,2024-01-14 04:37:47,Sunday,1,add,pdp,,
100,2024-01-14 04:37:57,Sunday,1,view,cart,,
100,2024-01-14 04:38:32,Sunday,1,purchase,cart,166.79,508.5220910189287
100,2024-01-25 15:17:00,Thursday,1,click,pdp,,
101,2024-01-08 19:25:00,Monday,1,view,main_page,,
101,2024-01-08 19:25:16,Monday,1,click,pdp,,
102,2024-01-18 15:54:00,Thursday,1,view,main_page,,
102,2024-01-18 15:54:32,Thursday,1,add,pdp,,
102,2024-01-18 15:54:37,Thursday,1,view,cart,,
102,2024-01-18 15:54:51,Thursday,1,purchase,cart,887.11,508.5220910189287
103,2024-01-08 12:31:00,Monday,1,view,search,,
103,2024-01-08 12:31:56,Monday,1,add,catalog,,
103,2024-01-08 12:32:09,Monday,1,view,cart,,
103,2024-01-08 12:32:26,Monday,1,purchase,cart,523.54,508.5220910189287
103,2024-01-06 07:54:00,Saturday,1,view,search,,
103,2024-01-06 07:54:14,Saturday,1,click,pdp,,
103,2024-01-06 07:54:41,Saturday,1,add,pdp,,
103,2024-01-06 07:54:46,Saturday,1,view,cart,,
103,2024-01-06 07:55:12,Saturday,1,purchase,cart,630.78,508.5220910189287
103,2024-01-30 20:57:00,Tuesday,1,view,search,,
103,2024-01-30 20:57:04,Tuesday,1,add,pdp,,
103,2024-01-30 20:57:17,Tuesday,1,view,cart,,
103,2024-01-30 20:57:54,Tuesday,1,purchase,cart,806.17,508.5220910189287
103,2024-01-13 16:23:00,Saturday,1,view,catalog,,
104,2024-01-27 12:38:00,Saturday,1,view,main_page,,
104,2024-01-27 12:38:16,Saturday,1,click,pdp,,
104,2024-01-13 17:28:00,Saturday,1,add,recommendations,,
104,2024-01-13 17:28:17,Saturday,1,view,cart,,
104,2024-01-13 17:28:33,Saturday,1,purchase,cart,269.36,508.5220910189287
104,2024-01-12 20:22:00,Friday,1,view,main_page,,
105,2024-01-11 01:15:00,Thursday,1,view,recommendations,,
106,2024-01-08 11:00:00,Monday,1,click,pdp,,
106,2024-01-08 11:00:17,Monday,1,add,pdp,,
107,2024-01-13 18:53:00,Saturday,1,view,catalog,,
107,2024-01-13 18:53:51,Saturday,1,click,pdp,,
107,2024-01-19 06:27:00,Friday,1,view,catalog,,
107,2024-01-19 06:27:56,Friday,1,add,pdp,,
107,2024-01-19 06:28:15,Friday,1,view,cart,,
107,2024-01-19 06:28:38,Friday,1,purchase,cart,84.42,508.5220910189287
108,2024-01-20 16:40:00,Saturday,1,view,search,,
108,2024-01-20 16:40:19,Saturday,1,click,pdp,,
108,2024-01-20 16:40:43,Saturday,1,add,pdp,,
108,2024-01-20 16:40:44,Saturday,1,view,cart,,
108,2024-01-20 16:41:18,Saturday,1,purchase,cart,93.77,508.5220910189287
108,2024-01-24 15:49:00,Wednesday,1,view,catalog,,
108,2024-01-24 15:49:09,Wednesday,1,click,pdp,,
108,2024-01-24 15:49:33,Wednesday,1,add,pdp,,
108,2024-01-24 15:49:46,Wednesday,1,view,cart,,
108,2024-01-24 15:50:21,Wednesday,1,purchase,cart,769.41,508.5220910189287
108,2024-01-30 21:41:00,Tuesday,1,view,recommendations,,
108,2024-01-30 21:41:40,Tuesday,1,click,pdp,,
108,2024-01-16 16:14:00,Tuesday,1,view,main_page,,
108,2024-01-16 16:14:44,Tuesday,1,add,search,,
109,2024-01-02 02:57:00,Tuesday,1,view,main_page,,
109,2024-01-02 02:57:52,Tuesday,1,click,pdp,,
109,2024-01-02 02:58:12,Tuesday,1,add,pdp,,
110,2024-01-25 20:23:00,Thursday,1,view,search,,
110,2024-01-25 20:23:49,Thursday,1,add,recommendations,,
